client_id,current_age,retirement_age,birth_year,birth_month,gender,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,age_group,income_group,credit_score_group,debt_to_income_ratio
1697,64,67,1955,6,Male,42.06,-83.97,20108,41002,97188,685,6,56-65,Lower Middle,Good,2.37
573,52,69,1967,7,Male,33.79,-82.47,14717,30011,84166,589,1,46-55,Lower Middle,Fair,2.805
1715,32,72,1987,3,Female,42.27,-89.06,24589,50137,90747,679,1,26-35,Upper Middle,Good,1.81
1607,21,66,1998,4,Male,32.91,-96.62,27057,55166,70698,689,1,18-25,Upper Middle,Good,1.282
1026,84,70,1935,5,Male,36.52,-119.39,13194,17016,691,714,4,65+,Low Income,Good,0.041
1892,22,62,1997,7,Male,35.01,-97.33,15966,32557,60053,637,2,18-25,Lower Middle,Fair,1.845
402,47,72,1972,6,Male,33.83,-83.89,21556,43954,60913,744,3,46-55,Lower Middle,Very Good,1.386
1628,56,59,1964,2,Male,39.77,-86.14,31114,63439,199706,786,2,56-65,High Income,Very Good,3.148
553,73,65,1947,1,Male,37.78,-90.42,17707,34067,17902,628,1,65+,Lower Middle,Fair,0.525
1551,47,70,1972,12,Male,40.15,-89.36,17510,35699,63264,687,5,46-55,Lower Middle,Good,1.772
1672,28,70,1991,9,Male,41.45,-81.92,36610,74644,204251,792,3,26-35,High Income,Very Good,2.736
426,26,65,1993,4,Female,42.9,-85.82,20773,42348,6204,754,4,26-35,Lower Middle,Very Good,0.147
1135,89,69,1931,1,Female,33.84,-118.35,31496,68010,0,704,7,65+,High Income,Good,0.0
1420,87,70,1932,8,Female,44.94,-93.1,38514,60652,0,688,4,65+,High Income,Good,0.0
1589,39,70,1981,1,Female,34.02,-118.15,13485,27494,44258,702,3,36-45,Low Income,Good,1.61
1002,31,67,1988,4,Male,35.43,-118.83,19023,38788,77448,716,1,26-35,Lower Middle,Good,1.997
1411,57,66,1962,6,Female,41.92,-88.3,33847,69007,52218,720,4,56-65,High Income,Good,0.757
1654,43,66,1976,4,Male,41.47,-71.3,24194,49328,6197,693,5,36-45,Upper Middle,Good,0.126
1330,65,61,1954,12,Female,34.4,-119.72,33097,35404,30887,575,3,56-65,Lower Middle,Poor,0.872
790,34,65,1985,3,Female,32.9,-116.89,22740,46361,69620,743,2,26-35,Upper Middle,Very Good,1.502
552,54,66,1965,4,Male,29.67,-82.33,25767,52538,132409,602,1,46-55,Upper Middle,Fair,2.52
139,73,65,1947,1,Female,40.64,-73.94,19652,31317,4591,687,4,65+,Lower Middle,Good,0.147
1280,28,66,1991,10,Male,34.06,-117.79,16025,32676,88515,641,1,26-35,Lower Middle,Fair,2.709
883,33,60,1987,2,Male,45.53,-122.6,26647,54333,103224,584,1,26-35,Upper Middle,Fair,1.9
359,66,61,1953,7,Male,33.94,-83.99,24252,57383,20725,799,4,65+,Upper Middle,Very Good,0.361
1921,44,65,1975,3,Male,34.12,-83.22,15726,32064,9833,709,3,36-45,Lower Middle,Good,0.307
651,53,66,1966,5,Female,38.56,-76.07,16852,34361,41375,643,1,46-55,Lower Middle,Fair,1.204
557,59,54,1960,9,Male,33.97,-118.35,18476,28245,13411,669,1,56-65,Low Income,Fair,0.475
1071,26,69,1993,3,Male,44.07,-103.23,18816,38363,63974,838,3,26-35,Lower Middle,Excellent,1.668
1175,93,69,1926,9,Male,40.84,-73.87,12475,10782,346,770,7,65+,Low Income,Very Good,0.032
1936,86,68,1933,7,Female,44.4,-73.0,26951,35685,1135,714,5,65+,Lower Middle,Good,0.032
182,49,70,1971,2,Female,26.14,-81.79,25006,50984,65126,616,2,46-55,Upper Middle,Fair,1.277
468,48,65,1971,9,Female,41.65,-91.53,23238,47374,35312,714,2,46-55,Upper Middle,Good,0.745
1651,33,66,1986,3,Male,35.15,-89.75,27474,56018,100163,739,2,26-35,Upper Middle,Good,1.788
1714,23,65,1996,6,Female,30.06,-95.38,35807,73011,240352,794,2,18-25,High Income,Very Good,3.292
1839,59,60,1960,6,Female,37.13,-85.96,13456,27439,84665,631,1,56-65,Low Income,Fair,3.086
1585,35,69,1984,11,Female,30.33,-81.65,20710,42229,0,688,3,26-35,Lower Middle,Good,0.0
1245,54,58,1965,9,Female,37.43,-76.54,21040,42900,111007,802,6,46-55,Lower Middle,Excellent,2.588
732,60,68,1959,8,Male,37.68,-97.34,19224,39191,43396,756,6,56-65,Lower Middle,Very Good,1.107
342,18,68,2001,6,Male,38.94,-77.19,62840,128123,135808,699,1,18-25,High Income,Good,1.06
476,68,71,1951,9,Male,40.93,-76.25,20340,41473,98151,724,3,65+,Lower Middle,Good,2.367
164,76,67,1943,8,Male,40.84,-84.33,18287,37829,20185,658,4,65+,Lower Middle,Fair,0.534
539,21,68,1998,8,Female,42.7,-84.55,16954,34568,81953,765,1,18-25,Lower Middle,Very Good,2.371
40,71,74,1948,6,Male,39.92,-83.79,14342,29243,30686,726,4,65+,Low Income,Good,1.049
1,43,74,1976,4,Female,30.44,-87.18,22247,45360,14587,704,3,36-45,Upper Middle,Good,0.322
272,30,67,1989,8,Female,39.79,-75.14,26193,53407,125586,767,3,26-35,Upper Middle,Very Good,2.351
521,21,70,1998,9,Female,34.06,-118.08,16101,32829,44141,652,1,18-25,Lower Middle,Fair,1.345
988,68,68,1951,4,Male,29.91,-90.05,20042,39832,5377,785,4,65+,Lower Middle,Very Good,0.135
660,31,68,1988,9,Female,37.55,-77.46,21602,44041,109159,680,2,26-35,Lower Middle,Good,2.479
1381,79,68,1940,10,Male,41.69,-81.33,24878,29517,2470,690,4,65+,Low Income,Good,0.084
184,50,69,1969,4,Female,42.83,-89.07,21348,43529,126175,797,6,46-55,Lower Middle,Very Good,2.899
1183,53,66,1966,5,Male,38.31,-85.76,16097,32820,23004,740,4,46-55,Lower Middle,Good,0.701
905,69,73,1950,11,Male,37.55,-122.26,47524,96901,182809,701,5,65+,High Income,Good,1.887
419,60,66,1959,11,Male,38.14,-120.45,16448,33540,74530,734,5,56-65,Lower Middle,Good,2.222
239,26,68,1993,3,Male,44.88,-94.37,20699,42201,138469,682,5,26-35,Lower Middle,Good,3.281
1241,40,69,1979,3,Female,40.43,-84.38,24227,49396,39549,814,3,36-45,Upper Middle,Excellent,0.801
383,48,66,1971,9,Male,30.81,-92.65,16816,34287,77180,760,3,46-55,Lower Middle,Very Good,2.251
1816,39,69,1980,4,Female,40.47,-86.13,16794,34241,79551,784,2,36-45,Lower Middle,Very Good,2.323
1501,40,67,1980,2,Male,39.98,-82.98,17778,36247,34079,712,3,36-45,Lower Middle,Good,0.94
497,63,65,1956,11,Male,43.54,-96.73,25692,52380,8764,850,6,56-65,Upper Middle,Excellent,0.167
893,18,68,2002,2,Male,43.05,-74.34,17027,34716,18962,850,3,18-25,Lower Middle,Excellent,0.546
44,85,67,1934,12,Male,43.48,-124.16,16738,38194,1674,680,3,65+,Lower Middle,Good,0.044
661,64,67,1956,1,Male,40.68,-75.22,21005,42831,59948,566,3,56-65,Lower Middle,Poor,1.4
939,80,59,1939,10,Female,40.04,-76.3,19945,34819,2971,696,2,65+,Lower Middle,Good,0.085
947,63,71,1956,9,Male,40.64,-73.94,16985,34637,12623,710,4,56-65,Lower Middle,Good,0.364
1749,50,61,1969,7,Female,42.39,-83.05,8658,17657,21899,614,2,46-55,Low Income,Fair,1.24
385,79,65,1941,2,Male,32.23,-80.86,21679,30434,23883,740,7,65+,Lower Middle,Good,0.785
67,23,65,1996,4,Female,47.22,-122.54,23366,47639,0,732,2,18-25,Upper Middle,Good,0.0
1298,32,70,1987,12,Female,34.01,-118.2,12557,25603,26348,729,2,26-35,Low Income,Good,1.029
913,56,70,1963,5,Male,28.3,-81.41,13964,28476,0,693,3,56-65,Low Income,Good,0.0
1634,66,68,1953,3,Male,26.18,-98.11,10091,20577,60152,825,4,65+,Low Income,Excellent,2.923
804,64,67,1955,7,Male,36.97,-86.44,14839,30252,24172,812,5,56-65,Lower Middle,Excellent,0.799
1703,47,65,1972,8,Female,39.08,-108.55,24115,49169,65994,747,2,46-55,Upper Middle,Very Good,1.342
1741,92,67,1927,10,Male,32.21,-110.88,17460,24960,889,707,9,65+,Low Income,Good,0.036
766,44,63,1975,8,Female,28.23,-82.17,15187,30967,61201,685,3,36-45,Lower Middle,Good,1.976
472,50,64,1969,4,Male,42.34,-88.11,22578,46039,79738,672,4,46-55,Upper Middle,Good,1.732
366,50,68,1969,12,Female,44.01,-88.55,19573,39911,93823,625,7,46-55,Lower Middle,Fair,2.351
1205,22,69,1997,8,Male,32.32,-95.3,27948,56984,128684,680,5,18-25,Upper Middle,Good,2.258
1705,50,68,1970,2,Male,35.95,-85.03,13708,27952,2070,850,3,46-55,Low Income,Excellent,0.074
626,22,65,1997,6,Female,26.11,-80.39,42160,85954,108684,746,2,18-25,High Income,Very Good,1.264
1638,79,64,1940,8,Female,44.67,-93.24,34186,57824,31354,668,5,65+,Upper Middle,Fair,0.542
1953,29,68,1991,1,Female,43.59,-88.28,21579,43996,16260,842,3,26-35,Lower Middle,Excellent,0.37
1771,41,66,1978,12,Male,38.76,-121.28,25476,51943,61722,794,3,36-45,Upper Middle,Very Good,1.188
931,34,73,1985,12,Male,35.1,-90.0,33974,69270,97114,540,1,26-35,High Income,Poor,1.402
1190,49,65,1970,8,Female,33.0,-80.17,21769,44383,42369,707,7,46-55,Lower Middle,Good,0.955
371,82,63,1937,3,Male,37.55,-77.46,43827,92368,2689,719,4,65+,High Income,Good,0.029
1404,52,71,1967,11,Female,32.3,-95.47,17886,36472,80469,526,2,46-55,Lower Middle,Poor,2.206
1970,18,66,2001,6,Male,42.32,-72.67,25442,51873,70144,731,2,18-25,Upper Middle,Good,1.352
1364,47,72,1972,11,Male,32.93,-97.22,0,3,5,750,2,46-55,Low Income,Very Good,1.667
327,44,67,1975,7,Male,44.41,-71.97,18069,36843,52248,772,5,36-45,Lower Middle,Very Good,1.418
1337,26,66,1993,9,Male,27.27,-80.35,18946,38634,42099,800,2,26-35,Lower Middle,Very Good,1.09
594,29,70,1990,12,Male,35.88,-80.07,16642,33933,5329,698,6,26-35,Lower Middle,Good,0.157
1704,27,62,1992,7,Male,39.95,-86.02,31270,63760,151177,716,1,26-35,High Income,Good,2.371
1500,53,66,1967,1,Male,38.44,-121.3,25949,52904,144534,680,4,46-55,Upper Middle,Good,2.732
923,18,70,2002,1,Female,42.68,-82.73,23297,47501,81625,735,2,18-25,Upper Middle,Good,1.718
1788,59,66,1960,9,Female,29.71,-90.59,20521,41845,90940,673,4,56-65,Lower Middle,Good,2.173
129,56,63,1963,6,Female,34.1,-118.05,22008,44875,125909,510,1,56-65,Lower Middle,Poor,2.806
1756,30,66,1989,10,Male,35.98,-78.91,28430,57969,92382,691,2,26-35,Upper Middle,Good,1.594
197,32,60,1987,5,Male,37.86,-84.65,15757,32128,58373,724,5,26-35,Lower Middle,Good,1.817
219,47,66,1973,2,Male,44.01,-84.8,11036,22505,27928,798,3,46-55,Low Income,Very Good,1.241
1820,60,65,1959,7,Female,25.77,-80.2,18828,38394,69393,693,5,56-65,Lower Middle,Good,1.807
405,30,67,1989,3,Male,33.42,-112.2,17165,34998,60749,627,1,26-35,Lower Middle,Fair,1.736
726,58,67,1961,8,Male,33.79,-118.29,22032,44924,27297,717,3,56-65,Lower Middle,Good,0.608
20,86,67,1933,12,Female,32.42,-97.1,19477,23371,0,757,8,65+,Low Income,Very Good,0.0
216,60,66,1959,5,Female,39.92,-85.36,16273,33178,85620,687,3,56-65,Lower Middle,Good,2.581
293,32,63,1987,8,Female,35.22,-97.34,20640,42084,57760,661,5,26-35,Lower Middle,Fair,1.372
1868,24,69,1995,8,Male,33.9,-117.61,28049,57187,9756,714,2,18-25,Upper Middle,Good,0.171
1996,46,66,1973,6,Female,29.43,-95.24,21956,44768,59862,728,3,46-55,Lower Middle,Good,1.337
1171,90,67,1929,12,Male,21.4,-157.73,26370,39214,0,781,5,65+,Lower Middle,Very Good,0.0
1154,73,71,1947,1,Male,43.01,-88.23,27546,38809,19912,788,4,65+,Lower Middle,Very Good,0.513
819,55,77,1964,10,Female,40.43,-79.97,18392,37495,28449,687,3,46-55,Lower Middle,Good,0.759
1554,49,63,1970,4,Male,41.68,-72.94,25405,51802,91118,696,1,46-55,Upper Middle,Good,1.759
1079,65,60,1954,11,Female,40.66,-73.63,48994,103294,39076,831,3,56-65,High Income,Excellent,0.378
681,19,60,2001,1,Female,40.0,-76.84,21400,43634,52593,654,1,18-25,Lower Middle,Fair,1.205
240,50,68,1970,2,Male,36.21,-83.29,17104,34868,51984,745,3,46-55,Lower Middle,Very Good,1.491
751,61,64,1958,8,Female,33.45,-96.74,24364,49677,108399,593,4,56-65,Upper Middle,Fair,2.182
773,67,65,1952,9,Male,34.49,-85.84,15562,11029,3225,786,3,65+,Low Income,Very Good,0.292
1294,39,63,1980,7,Female,40.69,-74.26,28993,59114,132715,730,2,36-45,Upper Middle,Good,2.245
1567,43,68,1976,8,Female,42.1,-76.26,19901,40576,54011,747,2,36-45,Lower Middle,Very Good,1.331
132,77,72,1942,5,Female,27.48,-82.57,13972,31555,12777,696,4,65+,Lower Middle,Good,0.405
512,48,62,1971,8,Male,33.73,-112.14,35727,72844,207423,718,1,46-55,High Income,Good,2.847
501,24,65,1995,8,Male,30.68,-88.04,17267,35212,56286,765,2,18-25,Lower Middle,Very Good,1.598
178,47,66,1972,7,Female,39.01,-94.28,24057,49045,0,727,3,46-55,Upper Middle,Good,0.0
1077,57,54,1962,12,Female,39.12,-123.28,17899,12044,10323,576,3,56-65,Low Income,Poor,0.857
914,38,71,1982,1,Male,37.68,-97.34,22638,46160,87459,763,4,36-45,Upper Middle,Very Good,1.895
1840,46,71,1974,2,Female,45.49,-122.8,21702,44249,103229,706,5,46-55,Lower Middle,Good,2.333
550,76,70,1944,2,Male,47.54,-122.58,21219,30248,35766,763,4,65+,Lower Middle,Very Good,1.182
1869,28,71,1991,9,Male,34.78,-86.95,16912,34487,52077,702,1,26-35,Lower Middle,Good,1.51
977,83,67,1936,12,Female,32.59,-96.68,13917,22873,0,710,5,65+,Low Income,Good,0.0
933,50,69,1969,5,Male,36.36,-96.03,21234,43290,90238,690,4,46-55,Lower Middle,Good,2.084
938,28,73,1991,7,Female,38.97,-94.95,24982,50934,54406,720,3,26-35,Upper Middle,Good,1.068
622,23,65,1996,12,Male,38.85,-77.29,42884,87437,0,738,2,18-25,High Income,Good,0.0
796,25,70,1994,5,Female,39.42,-76.29,21177,43178,74257,746,3,18-25,Lower Middle,Very Good,1.72
621,51,63,1968,3,Male,29.19,-81.05,13425,27372,54474,612,1,46-55,Low Income,Fair,1.99
1038,33,65,1986,8,Female,39.6,-82.93,18025,36755,96292,810,2,26-35,Lower Middle,Excellent,2.62
1687,70,64,1949,12,Female,35.11,-106.62,24485,40189,24169,621,1,65+,Lower Middle,Fair,0.601
1890,29,65,1991,1,Male,41.18,-77.31,15708,32024,69171,754,1,26-35,Lower Middle,Very Good,2.16
544,34,65,1985,5,Female,40.86,-73.63,29426,59999,128311,676,1,26-35,Upper Middle,Good,2.139
810,77,65,1942,5,Female,37.68,-85.22,16521,22540,16946,705,6,65+,Low Income,Good,0.752
58,38,66,1981,4,Female,38.81,-90.96,25756,52512,95640,706,2,36-45,Upper Middle,Good,1.821
1986,44,69,1975,12,Female,37.68,-122.43,23752,48430,62384,716,2,36-45,Upper Middle,Good,1.288
1084,36,66,1984,1,Male,47.26,-122.45,31518,64262,75415,775,4,36-45,High Income,Very Good,1.174
1349,48,64,1971,8,Female,29.76,-95.38,13862,28267,35727,799,3,46-55,Low Income,Very Good,1.264
1825,70,65,1949,9,Female,39.69,-104.81,24849,45754,9066,718,4,65+,Upper Middle,Good,0.198
98,80,67,1939,4,Female,40.14,-87.61,15755,16646,1639,590,2,65+,Low Income,Fair,0.098
615,35,65,1984,3,Female,29.43,-95.24,21956,44766,68989,713,2,26-35,Lower Middle,Good,1.541
1488,34,66,1985,11,Female,41.65,-81.43,20155,41091,86837,695,6,26-35,Lower Middle,Good,2.113
211,43,71,1976,5,Male,34.61,-114.3,14214,28983,36482,755,3,36-45,Low Income,Very Good,1.259
1443,47,69,1972,7,Male,21.44,-158.18,17175,35016,54455,732,3,46-55,Lower Middle,Good,1.555
801,82,69,1938,2,Female,32.73,-101.95,14989,23175,1626,723,5,65+,Low Income,Good,0.07
655,49,66,1970,3,Female,41.44,-82.18,14880,30340,64661,552,3,46-55,Lower Middle,Poor,2.131
669,38,62,1981,9,Female,44.69,-73.45,20177,41141,71060,683,2,36-45,Lower Middle,Good,1.727
1726,67,65,1952,10,Female,27.75,-82.64,34974,23533,23132,687,1,65+,Low Income,Good,0.983
444,24,68,1995,9,Female,40.84,-73.87,12939,26382,13161,748,2,18-25,Low Income,Very Good,0.499
418,29,66,1990,7,Male,33.56,-112.57,25449,51891,83166,693,4,26-35,Upper Middle,Good,1.603
242,41,65,1978,6,Male,42.19,-73.35,21365,43560,58544,850,5,36-45,Lower Middle,Excellent,1.344
168,51,56,1968,7,Female,30.27,-87.7,15553,31713,42895,646,1,46-55,Lower Middle,Fair,1.353
960,29,66,1990,8,Male,33.83,-117.85,26180,53376,60953,750,3,26-35,Upper Middle,Very Good,1.142
1911,58,75,1961,11,Female,37.08,-94.5,16574,33793,108196,768,4,56-65,Lower Middle,Very Good,3.202
259,71,65,1948,5,Female,28.78,-81.27,22585,38009,20529,689,3,65+,Lower Middle,Good,0.54
300,40,64,1979,12,Male,41.36,-73.2,37131,75711,121251,750,1,36-45,High Income,Very Good,1.601
1967,55,74,1964,9,Male,33.64,-117.67,30307,61793,686,767,4,46-55,High Income,Very Good,0.011
434,31,74,1988,10,Female,42.02,-93.62,26190,53395,73370,785,3,26-35,Upper Middle,Very Good,1.374
1076,61,66,1958,8,Female,35.05,-78.87,18316,37342,48611,779,5,56-65,Lower Middle,Very Good,1.302
723,59,68,1960,5,Female,29.76,-95.38,17359,35397,55112,828,5,56-65,Lower Middle,Excellent,1.557
1398,52,66,1967,4,Male,40.85,-74.4,34756,70862,16595,745,5,46-55,High Income,Very Good,0.234
1464,63,61,1957,1,Female,42.8,-73.92,30839,49569,58019,682,2,56-65,Upper Middle,Good,1.17
1505,29,69,1990,11,Male,38.04,-97.34,18479,37677,66737,685,2,26-35,Lower Middle,Good,1.771
1130,50,65,1970,1,Female,47.3,-122.31,21756,44355,44779,680,3,46-55,Lower Middle,Good,1.01
62,78,68,1941,11,Female,41.13,-124.04,15296,22290,9235,716,6,65+,Low Income,Good,0.414
1623,32,73,1987,4,Female,39.11,-84.46,17278,35227,25277,746,3,26-35,Lower Middle,Very Good,0.718
1416,73,65,1946,9,Female,43.03,-76.3,24172,48750,18724,709,8,65+,Upper Middle,Good,0.384
1998,65,67,1954,9,Male,37.56,-122.37,0,645,790,688,3,56-65,Low Income,Good,1.225
1299,40,70,1979,11,Female,39.29,-85.76,18295,37299,31923,723,2,36-45,Lower Middle,Good,0.856
303,94,66,1926,1,Male,40.48,-104.9,27185,60080,1807,690,6,65+,High Income,Good,0.03
1138,51,64,1968,3,Female,33.68,-86.39,20542,41886,107734,768,3,46-55,Lower Middle,Very Good,2.572
1750,47,55,1973,2,Female,41.8,-87.87,34681,70711,100226,741,2,46-55,High Income,Very Good,1.417
1117,49,68,1970,4,Female,41.36,-97.97,13582,27691,24480,687,2,46-55,Low Income,Good,0.884
1322,35,62,1984,5,Female,39.67,-75.75,22319,45508,93806,636,1,26-35,Upper Middle,Fair,2.061
878,45,65,1974,3,Male,40.03,-76.49,19663,40093,81752,615,2,36-45,Lower Middle,Fair,2.039
609,59,62,1961,2,Male,32.91,-96.62,18408,37536,63386,717,3,56-65,Lower Middle,Good,1.689
761,18,69,2001,3,Female,21.45,-158.01,27576,56222,63846,726,4,18-25,Upper Middle,Good,1.136
1313,35,67,1985,1,Male,40.61,-79.83,14798,30172,39959,653,2,26-35,Lower Middle,Fair,1.324
1558,47,65,1973,2,Female,40.64,-73.94,25172,51330,106161,597,2,46-55,Upper Middle,Fair,2.068
399,37,68,1982,5,Female,42.35,-71.85,31514,64252,92973,802,2,36-45,High Income,Excellent,1.447
325,45,57,1974,11,Male,35.22,-92.38,19589,39942,52441,709,4,36-45,Lower Middle,Good,1.313
689,65,62,1954,3,Female,40.76,-74.23,18012,39077,14019,709,1,56-65,Lower Middle,Good,0.359
1763,49,66,1970,6,Male,44.96,-93.26,18660,38039,27179,717,3,46-55,Lower Middle,Good,0.715
717,23,65,1996,8,Female,28.04,-81.96,26325,53675,82373,659,5,18-25,Upper Middle,Fair,1.535
884,75,64,1945,2,Male,42.97,-85.77,21663,42812,22171,631,4,65+,Lower Middle,Fair,0.518
1701,56,67,1963,4,Male,33.94,-118.24,11393,23231,48624,726,3,56-65,Low Income,Good,2.093
117,20,71,2000,1,Male,36.24,-90.04,14824,30229,43239,595,3,18-25,Lower Middle,Fair,1.43
126,63,65,1956,10,Male,34.72,-92.35,13047,26600,0,799,4,56-65,Low Income,Very Good,0.0
1051,32,71,1987,11,Female,41.7,-71.42,24424,49800,137460,694,2,26-35,Upper Middle,Good,2.76
462,63,57,1956,9,Female,40.62,-75.36,24571,50696,32793,767,5,56-65,Upper Middle,Very Good,0.647
1454,30,64,1990,1,Male,33.79,-117.99,17564,35813,43474,748,2,26-35,Lower Middle,Very Good,1.214
467,38,65,1981,9,Male,35.06,-85.25,21988,44831,20906,705,3,36-45,Lower Middle,Good,0.466
1802,39,62,1980,11,Female,40.34,-74.44,29088,59313,102360,802,2,36-45,Upper Middle,Excellent,1.726
1563,49,67,1970,8,Female,33.96,-118.27,11073,22583,62461,683,4,46-55,Low Income,Good,2.766
1235,18,65,2002,2,Male,33.6,-117.66,30564,62316,146487,813,1,18-25,High Income,Excellent,2.351
587,20,62,1999,8,Male,40.64,-73.94,12433,25350,70475,643,2,18-25,Low Income,Fair,2.78
709,26,66,1993,9,Female,42.92,-88.84,21057,42931,48783,742,3,26-35,Lower Middle,Very Good,1.136
1036,19,68,2000,5,Male,40.1,-74.93,24817,50602,66762,722,2,18-25,Upper Middle,Good,1.319
372,32,71,1988,1,Male,41.66,-83.58,12101,24668,22338,756,1,26-35,Low Income,Very Good,0.906
929,63,62,1956,4,Female,40.15,-75.22,44106,56102,59198,850,1,56-65,Upper Middle,Excellent,1.055
253,61,62,1959,1,Male,38.35,-81.63,21705,44257,110587,664,2,56-65,Lower Middle,Fair,2.499
1549,68,74,1952,1,Male,29.76,-95.38,31072,63355,140526,747,5,65+,High Income,Very Good,2.218
529,55,68,1964,8,Male,42.89,-70.87,22448,45767,41791,721,4,46-55,Upper Middle,Good,0.913
1306,46,58,1973,5,Female,33.82,-117.91,16252,33137,40559,706,2,46-55,Lower Middle,Good,1.224
1798,79,65,1940,4,Male,40.69,-89.43,24926,37898,32994,517,2,65+,Lower Middle,Poor,0.871
389,27,67,1992,7,Male,44.53,-73.15,26033,53082,106945,689,3,26-35,Upper Middle,Good,2.015
1829,25,68,1995,2,Male,33.34,-84.1,21682,44204,59310,710,3,18-25,Lower Middle,Good,1.342
1392,24,61,1995,5,Male,33.62,-112.05,26023,53061,84073,743,3,18-25,Upper Middle,Very Good,1.584
1949,28,67,1991,7,Female,32.46,-86.44,21796,44444,130382,706,1,26-35,Lower Middle,Good,2.934
1881,67,67,1952,9,Male,42.05,-83.38,22321,56542,9097,733,6,65+,Upper Middle,Good,0.161
1706,24,67,1995,4,Female,34.83,-89.17,13161,26839,70077,805,2,18-25,Low Income,Excellent,2.611
848,51,69,1968,5,Male,38.86,-76.6,33529,68362,96182,711,2,46-55,High Income,Good,1.407
1044,30,60,1989,6,Male,36.44,-82.34,22388,45649,150985,693,1,26-35,Upper Middle,Good,3.308
1112,34,66,1985,11,Female,31.09,-97.71,14665,29897,27736,760,6,26-35,Low Income,Very Good,0.928
802,35,67,1984,3,Female,38.74,-121.25,29367,59872,95927,752,4,26-35,Upper Middle,Very Good,1.602
859,51,72,1968,4,Male,36.15,-85.5,15955,32531,78193,631,4,46-55,Lower Middle,Fair,2.404
441,41,64,1978,6,Female,33.65,-84.86,22613,46108,64994,635,1,36-45,Upper Middle,Fair,1.41
879,54,66,1966,2,Male,25.92,-97.48,11140,22714,27227,702,3,46-55,Low Income,Good,1.199
1437,77,65,1942,4,Female,47.43,-122.92,19640,44807,13730,751,4,65+,Lower Middle,Very Good,0.306
1413,39,65,1980,5,Female,39.03,-87.05,15285,31170,33165,685,5,36-45,Lower Middle,Good,1.064
1710,33,69,1986,10,Female,43.54,-89.46,19635,40029,0,787,3,26-35,Lower Middle,Very Good,0.0
1037,38,67,1981,9,Male,29.67,-82.33,24992,50957,73187,653,2,36-45,Upper Middle,Fair,1.436
966,26,69,1993,4,Female,26.35,-98.11,11763,23987,39071,630,1,26-35,Low Income,Fair,1.629
107,50,70,1970,1,Male,34.29,-94.33,13123,26758,41064,734,5,46-55,Low Income,Good,1.535
1247,69,71,1950,9,Female,35.54,-118.91,21654,44152,90526,700,5,65+,Lower Middle,Good,2.05
700,21,68,1998,12,Female,40.71,-73.99,91487,186534,233746,590,1,18-25,High Income,Fair,1.253
1363,18,66,2002,2,Male,42.72,-78.83,24121,49185,92484,690,2,18-25,Upper Middle,Good,1.88
10,30,66,1990,2,Male,25.77,-80.2,28871,58865,94134,727,2,26-35,Upper Middle,Good,1.599
1725,49,66,1970,9,Female,37.55,-77.46,20917,42652,133935,729,6,46-55,Lower Middle,Good,3.14
1145,43,65,1977,1,Female,44.26,-88.39,36825,75080,35268,747,3,36-45,High Income,Very Good,0.47
864,56,69,1963,10,Female,43.43,-116.32,19198,39146,72957,766,3,56-65,Lower Middle,Very Good,1.864
1357,75,65,1944,12,Female,47.2,-122.4,16941,11410,0,812,7,65+,Low Income,Excellent,0.0
1344,61,65,1958,11,Male,42.58,-83.03,22974,46843,66529,736,2,56-65,Upper Middle,Good,1.42
1252,23,70,1996,7,Female,33.86,-118.33,25900,52815,77064,658,2,18-25,Upper Middle,Fair,1.459
935,18,71,2002,1,Female,31.5,-82.85,15701,32014,61420,728,3,18-25,Lower Middle,Good,1.919
